"rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","True.Positive"
1159,67005,"UF2-4","20240605",6,1,6,"Prothonotary Warbler",0.698468804359436,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1160,67007,"UF2-9","20240528",6,0,39,"Prothonotary Warbler",0.432647615671158,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240528_060000.wav",22,NA
1161,67005,"UF2-4","20240609",8,1,36,"Prothonotary Warbler",0.32543209195137,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240609_080100.wav",23,NA
1162,67006,"UF2-6","20240606",6,1,27,"Prothonotary Warbler",0.449708640575409,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060100.wav",23,NA
1163,67003,"UF2-1","20240527",7,3,3,"Prothonotary Warbler",0.387341916561127,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240527_070300.wav",22,NA
1164,67006,"UF2-6","20240607",6,3,39,"Prothonotary Warbler",0.465347737073898,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060300.wav",23,NA
1165,67005,"UF2-4","20240605",6,1,36,"Prothonotary Warbler",0.437073707580566,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1166,67007,"UF2-9","20240606",7,0,15,"Prothonotary Warbler",0.341678977012634,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_070000.wav",23,NA
1167,66998,"UF3-1","20240603",8,1,45,"Prothonotary Warbler",0.309677481651306,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240603_080100.wav",23,NA
1168,67004,"UF2-12","20240607",6,2,12,"Prothonotary Warbler",0.425417810678482,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060200.wav",23,NA
1169,67003,"UF2-1","20240606",6,3,9,"Prothonotary Warbler",0.504547417163849,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060300.wav",23,NA
1170,67007,"UF2-9","20240603",8,3,6,"Prothonotary Warbler",0.550220251083374,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240603_080300.wav",23,NA
1171,67005,"UF2-4","20240606",6,1,30,"Prothonotary Warbler",0.428359627723694,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060100.wav",23,NA
1172,67005,"UF2-4","20240605",6,0,45,"Prothonotary Warbler",0.476077646017075,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060000.wav",23,NA
1173,67007,"UF2-9","20240605",6,1,9,"Prothonotary Warbler",0.504454433917999,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1174,67003,"UF2-1","20240528",8,3,54,"Prothonotary Warbler",0.326362490653992,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240528_080300.wav",22,NA
1175,67003,"UF2-1","20240603",6,0,9,"Prothonotary Warbler",0.315948784351349,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240603_060000.wav",23,NA
1176,67000,"UF3-9","20240607",6,1,18,"Prothonotary Warbler",0.478866010904312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060100.wav",23,NA
1177,67005,"UF2-4","20240606",6,0,42,"Prothonotary Warbler",0.454646706581116,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060000.wav",23,NA
1178,67003,"UF2-1","20240527",7,2,15,"Prothonotary Warbler",0.415489882230759,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240527_070200.wav",22,NA
1179,67006,"UF2-6","20240606",8,2,51,"Prothonotary Warbler",0.434108644723892,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_080200.wav",23,NA
1180,67004,"UF2-12","20240527",8,4,36,"Prothonotary Warbler",0.312890321016312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240527_080400.wav",22,NA
1181,67004,"UF2-12","20240607",6,4,18,"Prothonotary Warbler",0.4293013215065,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060400.wav",23,NA
1182,67003,"UF2-1","20240607",6,0,39,"Prothonotary Warbler",0.427394986152649,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060000.wav",23,NA
1183,67000,"UF3-9","20240605",8,2,48,"Prothonotary Warbler",0.303257882595062,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_080200.wav",23,NA
1184,67007,"UF2-9","20240605",6,3,33,"Prothonotary Warbler",0.407345443964005,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060300.wav",23,NA
1185,67007,"UF2-9","20240519",6,1,30,"Prothonotary Warbler",0.508383750915527,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240519_060100.wav",20,NA
1186,67007,"UF2-9","20240607",6,1,48,"Prothonotary Warbler",0.577340245246887,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060100.wav",23,NA
1187,67003,"UF2-1","20240607",6,2,0,"Prothonotary Warbler",0.351301580667496,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240607_060200.wav",23,NA
1188,67007,"UF2-9","20240606",6,0,54,"Prothonotary Warbler",0.611337602138519,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060000.wav",23,NA
1189,67005,"UF2-4","20240527",6,3,9,"Prothonotary Warbler",0.392456561326981,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240527_060300.wav",22,NA
1190,67004,"UF2-12","20240606",6,2,12,"Prothonotary Warbler",0.533898651599884,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060200.wav",23,NA
1191,67006,"UF2-6","20240606",6,4,45,"Prothonotary Warbler",0.500598788261414,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060400.wav",23,NA
1192,67004,"UF2-12","20240604",6,3,15,"Prothonotary Warbler",0.317907869815826,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240604_060300.wav",23,NA
1193,67000,"UF3-9","20240605",6,1,30,"Prothonotary Warbler",0.401613831520081,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1194,67007,"UF2-9","20240609",8,2,21,"Prothonotary Warbler",0.557004332542419,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240609_080200.wav",23,NA
1195,67005,"UF2-4","20240605",6,0,48,"Prothonotary Warbler",0.459029287099838,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060000.wav",23,NA
1196,67005,"UF2-4","20240605",6,1,24,"Prothonotary Warbler",0.34422293305397,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1197,67006,"UF2-6","20240606",6,0,36,"Prothonotary Warbler",0.310765832662582,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240606_060000.wav",23,NA
1198,67007,"UF2-9","20240604",6,3,42,"Prothonotary Warbler",0.32276776432991,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240604_060300.wav",23,NA
1199,67005,"UF2-4","20240605",6,1,39,"Prothonotary Warbler",0.573743999004364,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060100.wav",23,NA
1200,67005,"UF2-4","20240605",6,0,39,"Prothonotary Warbler",0.464205741882324,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060000.wav",23,NA
1201,66998,"UF3-1","20240607",8,3,21,"Red-eyed Vireo",0.603409886360168,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080300.wav",23,NA
1202,67000,"UF3-9","20240602",7,4,30,"Red-eyed Vireo",0.674131810665131,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_070400.wav",22,NA
1203,67002,"UF3-4","20240521",7,3,48,"Red-eyed Vireo",0.470991641283035,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070300.wav",21,NA
1204,67000,"UF3-9","20240608",7,2,33,"Red-eyed Vireo",0.422957450151443,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240608_070200.wav",23,NA
1205,67001,"UF3-7","20240629",7,4,0,"Red-eyed Vireo",0.558604955673218,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,NA
1206,67001,"UF3-7","20240511",7,2,9,"Red-eyed Vireo",0.401916205883026,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240511_070200.wav",19,NA
1207,67004,"UF2-12","20240608",8,1,54,"Red-eyed Vireo",0.709847271442413,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240608_080100.wav",23,NA
1208,66998,"UF3-1","20240607",8,2,27,"Red-eyed Vireo",0.55455482006073,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080200.wav",23,NA
1209,67004,"UF2-12","20240603",8,3,48,"Red-eyed Vireo",0.640269935131073,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240603_080300.wav",23,NA
1210,67006,"UF2-6","20240528",8,2,54,"Red-eyed Vireo",0.389014303684235,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_080200.wav",22,NA
1211,67001,"UF3-7","20240617",7,2,57,"Red-eyed Vireo",0.338451147079468,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240617_070200.wav",25,NA
1212,67001,"UF3-7","20240629",7,4,51,"Red-eyed Vireo",0.769481658935547,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,NA
1213,67001,"UF3-7","20240629",7,4,57,"Red-eyed Vireo",0.629880726337433,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,NA
1214,67004,"UF2-12","20240521",7,4,39,"Red-eyed Vireo",0.433919131755829,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070400.wav",21,NA
1215,67004,"UF2-12","20240531",8,0,51,"Red-eyed Vireo",0.5862877368927,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240531_080000.wav",22,NA
1216,67003,"UF2-1","20240529",8,3,6,"Red-eyed Vireo",0.49793154001236,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080300.wav",22,NA
1217,67001,"UF3-7","20240628",7,3,12,"Red-eyed Vireo",0.347702503204346,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240628_070300.wav",26,NA
1218,67003,"UF2-1","20240529",8,2,51,"Red-eyed Vireo",0.489864021539688,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080200.wav",22,NA
1219,67001,"UF3-7","20240629",7,2,12,"Red-eyed Vireo",0.537744879722595,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,NA
1220,67002,"UF3-4","20240520",7,3,15,"Red-eyed Vireo",0.583403170108795,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_070300.wav",21,NA
1221,67000,"UF3-9","20240520",6,1,21,"Red-eyed Vireo",0.332799851894379,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_060100.wav",21,NA
1222,67005,"UF2-4","20240529",7,4,12,"Red-eyed Vireo",0.647502243518829,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070400.wav",22,NA
1223,67001,"UF3-7","20240629",7,2,48,"Red-eyed Vireo",0.431818842887878,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,NA
1224,67001,"UF3-7","20240629",7,4,15,"Red-eyed Vireo",0.52568644285202,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,NA
1225,67004,"UF2-12","20240612",8,4,33,"Red-eyed Vireo",0.313189119100571,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_080400.wav",24,NA
1226,67006,"UF2-6","20240528",8,3,45,"Red-eyed Vireo",0.592849731445312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_080300.wav",22,NA
1227,67003,"UF2-1","20240609",7,4,57,"Red-eyed Vireo",0.559401214122772,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240609_070400.wav",23,NA
1228,67000,"UF3-9","20240529",7,3,0,"Red-eyed Vireo",0.300125300884247,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070300.wav",22,NA
1229,67000,"UF3-9","20240518",7,4,54,"Red-eyed Vireo",0.576632380485535,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240518_070400.wav",20,NA
1230,67000,"UF3-9","20240528",7,4,36,"Red-eyed Vireo",0.324543833732605,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_070400.wav",22,NA
1231,67004,"UF2-12","20240608",8,2,0,"Red-eyed Vireo",0.409340471029282,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240608_080200.wav",23,NA
1232,66998,"UF3-1","20240607",8,3,18,"Red-eyed Vireo",0.331489950418472,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080300.wav",23,NA
1233,67002,"UF3-4","20240521",7,0,24,"Red-eyed Vireo",0.523447096347809,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070000.wav",21,NA
1234,67001,"UF3-7","20240618",7,1,57,"Red-eyed Vireo",0.651066899299622,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240618_070100.wav",25,NA
1235,67005,"UF2-4","20240529",8,0,27,"Red-eyed Vireo",0.509740233421326,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080000.wav",22,NA
1236,67004,"UF2-12","20240612",8,4,57,"Red-eyed Vireo",0.354707539081573,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_080400.wav",24,NA
1237,67004,"UF2-12","20240528",7,4,3,"Red-eyed Vireo",0.528486371040344,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_070400.wav",22,NA
1238,67001,"UF3-7","20240621",6,3,45,"Red-eyed Vireo",0.432910352945328,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240621_060300.wav",25,NA
1239,67004,"UF2-12","20240527",8,2,9,"Red-eyed Vireo",0.360081136226654,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080200.wav",22,NA
1240,67000,"UF3-9","20240609",8,4,3,"Red-eyed Vireo",0.534718155860901,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240609_080400.wav",23,NA
1241,67004,"UF2-12","20240527",8,3,9,"Red-eyed Vireo",0.330760061740875,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080300.wav",22,NA
1242,67001,"UF3-7","20240629",7,4,33,"Red-eyed Vireo",0.548850417137146,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,NA
1243,67000,"UF3-9","20240529",6,1,30,"Red-eyed Vireo",0.572547554969788,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_060100.wav",22,NA
1244,67002,"UF3-4","20240521",7,3,45,"Red-eyed Vireo",0.632482647895813,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070300.wav",21,NA
1245,67004,"UF2-12","20240527",7,0,9,"Red-eyed Vireo",0.483484715223312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_070000.wav",22,NA
1246,67001,"UF3-7","20240625",7,4,18,"Red-eyed Vireo",0.425390124320984,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_070400.wav",26,NA
1247,67000,"UF3-9","20240611",8,0,21,"Red-eyed Vireo",0.338456302881241,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240611_080000.wav",24,NA
1248,67000,"UF3-9","20240520",6,2,9,"Red-eyed Vireo",0.511491358280182,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_060200.wav",21,NA
1249,67001,"UF3-7","20240628",6,2,6,"Red-eyed Vireo",0.532995283603668,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240628_060200.wav",26,NA
1250,66998,"UF3-1","20240607",8,1,0,"Red-eyed Vireo",0.596379339694977,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080100.wav",23,NA
1251,67004,"UF2-12","20240522",7,3,30,"Red-eyed Vireo",0.618148446083069,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070300.wav",21,NA
1252,66998,"UF3-1","20240607",8,3,12,"Red-eyed Vireo",0.473248720169067,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080300.wav",23,NA
1253,67007,"UF2-9","20240526",8,4,30,"Red-eyed Vireo",0.642299830913544,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240526_080400.wav",21,NA
1254,67004,"UF2-12","20240603",8,4,3,"Red-eyed Vireo",0.592990279197693,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240603_080400.wav",23,NA
1255,67004,"UF2-12","20240603",8,4,15,"Red-eyed Vireo",0.508048951625824,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240603_080400.wav",23,NA
1256,67002,"UF3-4","20240521",7,1,0,"Red-eyed Vireo",0.573587417602539,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070100.wav",21,NA
1257,67005,"UF2-4","20240529",7,1,57,"Red-eyed Vireo",0.634540915489197,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070100.wav",22,NA
1258,67005,"UF2-4","20240529",8,0,30,"Red-eyed Vireo",0.487383335828781,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080000.wav",22,NA
1259,66999,"UF3-2","20240530",6,0,39,"Red-eyed Vireo",0.405320942401886,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_060000.wav",22,NA
1260,67000,"UF3-9","20240522",6,0,0,"Red-eyed Vireo",0.32377091050148,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_060000.wav",21,NA
1261,67005,"UF2-4","20240527",8,2,12,"Red-eyed Vireo",0.368360638618469,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080200.wav",22,NA
1262,67005,"UF2-4","20240610",6,1,9,"Red-eyed Vireo",0.412425845861435,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240610_060100.wav",24,NA
1263,67001,"UF3-7","20240629",7,2,45,"Red-eyed Vireo",0.51841801404953,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,NA
1264,67002,"UF3-4","20240530",6,0,9,"Red-eyed Vireo",0.314478546380997,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_060000.wav",22,NA
1265,67000,"UF3-9","20240602",7,4,9,"Red-eyed Vireo",0.37522304058075,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_070400.wav",22,NA
1266,67000,"UF3-9","20240522",7,2,54,"Red-eyed Vireo",0.506574869155884,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070200.wav",21,NA
1267,66998,"UF3-1","20240602",8,0,6,"Red-eyed Vireo",0.482511669397354,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_080000.wav",22,NA
1268,67001,"UF3-7","20240625",6,3,42,"Red-eyed Vireo",0.434202402830124,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_060300.wav",26,NA
1269,67004,"UF2-12","20240608",8,1,24,"Red-eyed Vireo",0.635794043540955,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240608_080100.wav",23,NA
1270,67004,"UF2-12","20240521",7,2,12,"Red-eyed Vireo",0.605431497097015,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070200.wav",21,NA
1271,67000,"UF3-9","20240518",7,1,27,"Red-eyed Vireo",0.341347843408585,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240518_070100.wav",20,NA
1272,67000,"UF3-9","20240602",7,4,51,"Red-eyed Vireo",0.378545373678207,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_070400.wav",22,NA
1273,67001,"UF3-7","20240625",6,2,57,"Red-eyed Vireo",0.551511526107788,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_060200.wav",26,NA
1274,67000,"UF3-9","20240612",6,0,39,"Red-eyed Vireo",0.330144494771957,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_060000.wav",24,NA
1275,67000,"UF3-9","20240602",8,2,18,"Red-eyed Vireo",0.552871406078339,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_080200.wav",22,NA
1276,67000,"UF3-9","20240602",7,4,6,"Red-eyed Vireo",0.504196047782898,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_070400.wav",22,NA
1277,67002,"UF3-4","20240522",8,2,9,"Red-eyed Vireo",0.425347894430161,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_080200.wav",21,NA
