"","rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","Weight","True.Positive","Real.ID"
"1100",1100,67007,"UF2-9",20240605,6,4,12,"Prothonotary Warbler",0.347953736782074,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Prothonotary_Warbler\20240605_060400.wav",23,0.2,NA,NA
"1101",1101,66998,"UF3-1",20240530,8,4,33,"Red-eyed Vireo",0.289580792188644,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_080400.wav",22,0.2,NA,NA
"1102",1102,67001,"UF3-7",20240620,8,2,6,"Red-eyed Vireo",0.275434195995331,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240620_080200.wav",25,0.2,NA,NA
"1103",1103,67000,"UF3-9",20240612,6,4,0,"Red-eyed Vireo",0.609649777412415,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_060400.wav",24,0.7,NA,NA
"1104",1104,67001,"UF3-7",20240617,7,0,30,"Red-eyed Vireo",0.246688470244408,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240617_070000.wav",25,0.1,NA,NA
"1105",1105,67002,"UF3-4",20240520,7,3,24,"Red-eyed Vireo",0.768102765083313,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_070300.wav",21,0.7,NA,NA
"1106",1106,67004,"UF2-12",20240522,7,2,15,"Red-eyed Vireo",0.407123297452927,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070200.wav",21,0.2,NA,NA
"1107",1107,67000,"UF3-9",20240603,7,0,9,"Red-eyed Vireo",0.573049187660217,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240603_070000.wav",23,0.7,NA,NA
"1108",1108,67005,"UF2-4",20240613,8,2,54,"Red-eyed Vireo",0.269017398357391,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240613_080200.wav",24,0.2,NA,NA
"1109",1109,67000,"UF3-9",20240522,7,3,24,"Red-eyed Vireo",0.521897614002228,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070300.wav",21,0.7,NA,NA
"1110",1110,67000,"UF3-9",20240611,8,1,42,"Red-eyed Vireo",0.246389955282211,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240611_080100.wav",24,0.1,NA,NA
"1111",1111,67004,"UF2-12",20240531,8,0,42,"Red-eyed Vireo",0.480419635772705,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240531_080000.wav",22,0.2,NA,NA
"1112",1112,67005,"UF2-4",20240527,8,1,39,"Red-eyed Vireo",0.581422865390778,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080100.wav",22,0.7,NA,NA
"1113",1113,67002,"UF3-4",20240522,8,2,57,"Red-eyed Vireo",0.239013954997063,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_080200.wav",21,0.1,NA,NA
"1114",1114,67000,"UF3-9",20240518,7,2,3,"Red-eyed Vireo",0.264242172241211,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240518_070200.wav",20,0.2,NA,NA
"1115",1115,67000,"UF3-9",20240602,8,4,9,"Red-eyed Vireo",0.333580255508423,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_080400.wav",22,0.2,NA,NA
"1116",1116,67005,"UF2-4",20240529,8,0,27,"Red-eyed Vireo",0.509740233421326,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080000.wav",22,0.7,NA,NA
"1117",1117,67001,"UF3-7",20240629,7,3,36,"Red-eyed Vireo",0.535582065582275,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070300.wav",26,0.7,NA,NA
"1118",1118,67000,"UF3-9",20240608,8,1,42,"Red-eyed Vireo",0.267156690359116,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240608_080100.wav",23,0.2,NA,NA
"1119",1119,66999,"UF3-2",20240521,7,0,18,"Red-eyed Vireo",0.378077864646912,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070000.wav",21,0.2,NA,NA
"1120",1120,67001,"UF3-7",20240628,7,1,57,"Red-eyed Vireo",0.256468623876572,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240628_070100.wav",26,0.2,NA,NA
"1121",1121,67001,"UF3-7",20240511,7,0,27,"Red-eyed Vireo",0.282399505376816,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240511_070000.wav",19,0.2,NA,NA
"1122",1122,67004,"UF2-12",20240609,8,4,27,"Red-eyed Vireo",0.384915411472321,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240609_080400.wav",23,0.2,NA,NA
"1123",1123,67004,"UF2-12",20240611,7,3,39,"Red-eyed Vireo",0.661661505699158,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240611_070300.wav",24,0.7,NA,NA
"1124",1124,67002,"UF3-4",20240520,7,2,48,"Red-eyed Vireo",0.404567211866379,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_070200.wav",21,0.2,NA,NA
"1125",1125,67005,"UF2-4",20240529,7,2,30,"Red-eyed Vireo",0.672867178916931,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070200.wav",22,0.7,NA,NA
"1126",1126,67004,"UF2-12",20240522,7,2,0,"Red-eyed Vireo",0.530853450298309,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070200.wav",21,0.7,NA,NA
"1127",1127,67003,"UF2-1",20240609,7,4,54,"Red-eyed Vireo",0.241848334670067,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240609_070400.wav",23,0.1,NA,NA
"1128",1128,67001,"UF3-7",20240625,7,4,57,"Red-eyed Vireo",0.694982469081879,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_070400.wav",26,0.7,NA,NA
"1129",1129,66998,"UF3-1",20240607,8,2,57,"Red-eyed Vireo",0.228593602776527,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080200.wav",23,0.1,NA,NA
"1130",1130,67002,"UF3-4",20240521,7,3,21,"Red-eyed Vireo",0.594526529312134,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070300.wav",21,0.7,NA,NA
"1131",1131,67005,"UF2-4",20240527,8,2,3,"Red-eyed Vireo",0.763357281684875,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080200.wav",22,0.7,NA,NA
"1132",1132,66998,"UF3-1",20240607,8,3,6,"Red-eyed Vireo",0.516974210739136,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080300.wav",23,0.7,NA,NA
"1133",1133,67004,"UF2-12",20240531,7,4,48,"Red-eyed Vireo",0.320010930299759,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240531_070400.wav",22,0.2,NA,NA
"1134",1134,67002,"UF3-4",20240521,6,3,48,"Red-eyed Vireo",0.217951953411102,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_060300.wav",21,0.1,NA,NA
"1135",1135,67002,"UF3-4",20240520,7,3,18,"Red-eyed Vireo",0.317765384912491,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_070300.wav",21,0.2,NA,NA
"1136",1136,67001,"UF3-7",20240610,6,2,48,"Red-eyed Vireo",0.503961145877838,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240610_060200.wav",24,0.7,NA,NA
"1137",1137,67001,"UF3-7",20240511,6,3,30,"Red-eyed Vireo",0.228965952992439,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240511_060300.wav",19,0.1,NA,NA
"1138",1138,67001,"UF3-7",20240618,7,1,30,"Red-eyed Vireo",0.378375351428986,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240618_070100.wav",25,0.2,NA,NA
"1139",1139,67004,"UF2-12",20240520,8,2,48,"Red-eyed Vireo",0.512168765068054,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_080200.wav",21,0.7,NA,NA
"1140",1140,67004,"UF2-12",20240522,7,1,18,"Red-eyed Vireo",0.522283375263214,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070100.wav",21,0.7,NA,NA
"1141",1141,67000,"UF3-9",20240602,7,4,51,"Red-eyed Vireo",0.378545373678207,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_070400.wav",22,0.2,NA,NA
"1142",1142,67003,"UF2-1",20240606,7,4,18,"Red-eyed Vireo",0.309775978326797,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240606_070400.wav",23,0.2,NA,NA
"1143",1143,67004,"UF2-12",20240521,7,1,33,"Red-eyed Vireo",0.887321889400482,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070100.wav",21,0.7,NA,NA
"1144",1144,66998,"UF3-1",20240607,8,2,48,"Red-eyed Vireo",0.625854313373566,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080200.wav",23,0.7,NA,NA
"1145",1145,66998,"UF3-1",20240530,8,2,27,"Red-eyed Vireo",0.540301024913788,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_080200.wav",22,0.7,NA,NA
"1146",1146,67004,"UF2-12",20240521,7,2,18,"Red-eyed Vireo",0.612427592277527,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070200.wav",21,0.7,NA,NA
"1147",1147,66999,"UF3-2",20240612,6,0,33,"Red-eyed Vireo",0.201532036066055,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_060000.wav",24,0.1,NA,NA
"1148",1148,67001,"UF3-7",20240629,7,2,0,"Red-eyed Vireo",0.704659104347229,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,0.7,NA,NA
"1149",1149,67001,"UF3-7",20240620,6,0,15,"Red-eyed Vireo",0.304757505655289,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240620_060000.wav",25,0.2,NA,NA
"1150",1150,66999,"UF3-2",20240525,8,0,0,"Red-eyed Vireo",0.243516147136688,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240525_080000.wav",21,0.1,NA,NA
"1151",1151,66998,"UF3-1",20240530,8,3,57,"Red-eyed Vireo",0.609042525291443,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_080300.wav",22,0.7,NA,NA
"1152",1152,67002,"UF3-4",20240521,7,2,12,"Red-eyed Vireo",0.341360002756119,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070200.wav",21,0.2,NA,NA
"1153",1153,67000,"UF3-9",20240522,7,4,12,"Red-eyed Vireo",0.724383652210236,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070400.wav",21,0.7,NA,NA
"1154",1154,67001,"UF3-7",20240625,7,4,54,"Red-eyed Vireo",0.301267594099045,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_070400.wav",26,0.2,NA,NA
"1155",1155,67001,"UF3-7",20240629,7,2,33,"Red-eyed Vireo",0.826521515846252,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,0.7,NA,NA
"1156",1156,67004,"UF2-12",20240612,7,4,24,"Red-eyed Vireo",0.504699945449829,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240612_070400.wav",24,0.7,NA,NA
"1157",1157,67001,"UF3-7",20240629,7,4,57,"Red-eyed Vireo",0.629880726337433,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,0.7,NA,NA
"1158",1158,67004,"UF2-12",20240528,7,2,51,"Red-eyed Vireo",0.216175347566605,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_070200.wav",22,0.1,NA,NA
"1159",1159,67000,"UF3-9",20240521,6,3,27,"Red-eyed Vireo",0.204427853226662,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_060300.wav",21,0.1,NA,NA
"1160",1160,67002,"UF3-4",20240521,7,4,51,"Red-eyed Vireo",0.50037556886673,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070400.wav",21,0.7,NA,NA
"1161",1161,67000,"UF3-9",20240530,6,4,21,"Red-eyed Vireo",0.253636389970779,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240530_060400.wav",22,0.2,NA,NA
"1162",1162,67003,"UF2-1",20240606,7,4,9,"Red-eyed Vireo",0.285600274801254,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240606_070400.wav",23,0.2,NA,NA
"1163",1163,67001,"UF3-7",20240628,6,2,27,"Red-eyed Vireo",0.221018224954605,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240628_060200.wav",26,0.1,NA,NA
"1164",1164,67000,"UF3-9",20240610,6,3,6,"Red-eyed Vireo",0.3096724152565,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240610_060300.wav",24,0.2,NA,NA
"1165",1165,67004,"UF2-12",20240528,7,1,45,"Red-eyed Vireo",0.531694114208221,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_070100.wav",22,0.7,NA,NA
"1166",1166,67002,"UF3-4",20240521,8,4,45,"Red-eyed Vireo",0.414807826280594,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_080400.wav",21,0.2,NA,NA
"1167",1167,67004,"UF2-12",20240609,8,4,12,"Red-eyed Vireo",0.40763121843338,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240609_080400.wav",23,0.2,NA,NA
"1168",1168,66999,"UF3-2",20240531,6,0,48,"Red-eyed Vireo",0.281303554773331,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240531_060000.wav",22,0.2,NA,NA
"1169",1169,67001,"UF3-7",20240621,7,0,54,"Red-eyed Vireo",0.320681929588318,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240621_070000.wav",25,0.2,NA,NA
"1170",1170,67004,"UF2-12",20240522,7,2,27,"Red-eyed Vireo",0.558633148670197,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070200.wav",21,0.7,NA,NA
"1171",1171,67000,"UF3-9",20240528,7,1,24,"Red-eyed Vireo",0.291055232286453,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240528_070100.wav",22,0.2,NA,NA
"1172",1172,67005,"UF2-4",20240529,7,2,54,"Red-eyed Vireo",0.749695360660553,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070200.wav",22,0.7,NA,NA
"1173",1173,67000,"UF3-9",20240529,7,0,3,"Red-eyed Vireo",0.260149598121643,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_070000.wav",22,0.2,NA,NA
"1174",1174,67004,"UF2-12",20240527,8,2,18,"Red-eyed Vireo",0.321630537509918,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240527_080200.wav",22,0.2,NA,NA
"1175",1175,67001,"UF3-7",20240624,8,3,0,"Red-eyed Vireo",0.315875083208084,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240624_080300.wav",26,0.2,NA,NA
"1176",1176,67001,"UF3-7",20240629,7,2,42,"Red-eyed Vireo",0.716827929019928,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070200.wav",26,0.7,NA,NA
"1177",1177,67001,"UF3-7",20240629,7,4,18,"Red-eyed Vireo",0.6655513048172,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070400.wav",26,0.7,NA,NA
"1178",1178,67004,"UF2-12",20240522,7,1,33,"Red-eyed Vireo",0.578457713127136,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070100.wav",21,0.7,NA,NA
"1179",1179,66999,"UF3-2",20240522,7,0,45,"Red-eyed Vireo",0.317930400371552,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070000.wav",21,0.2,NA,NA
"1180",1180,67004,"UF2-12",20240611,7,3,45,"Red-eyed Vireo",0.568579733371735,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240611_070300.wav",24,0.7,NA,NA
"1181",1181,67000,"UF3-9",20240522,7,4,6,"Red-eyed Vireo",0.520778477191925,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240522_070400.wav",21,0.7,NA,NA
"1182",1182,67001,"UF3-7",20240628,6,1,33,"Red-eyed Vireo",0.251824110746384,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240628_060100.wav",26,0.2,NA,NA
"1183",1183,67002,"UF3-4",20240521,7,1,15,"Red-eyed Vireo",0.46183842420578,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070100.wav",21,0.2,NA,NA
"1184",1184,67000,"UF3-9",20240529,6,1,21,"Red-eyed Vireo",0.52120566368103,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_060100.wav",22,0.7,NA,NA
"1185",1185,67001,"UF3-7",20240610,6,2,54,"Red-eyed Vireo",0.579211533069611,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240610_060200.wav",24,0.7,NA,NA
"1186",1186,67002,"UF3-4",20240521,6,3,24,"Red-eyed Vireo",0.21204674243927,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_060300.wav",21,0.1,NA,NA
"1187",1187,67002,"UF3-4",20240521,7,1,51,"Red-eyed Vireo",0.671585321426392,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070100.wav",21,0.7,NA,NA
"1188",1188,67007,"UF2-9",20240520,8,2,39,"Red-eyed Vireo",0.202848806977272,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240520_080200.wav",21,0.1,NA,NA
"1189",1189,67005,"UF2-4",20240529,8,0,51,"Red-eyed Vireo",0.50849062204361,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_080000.wav",22,0.7,NA,NA
"1190",1190,67001,"UF3-7",20240625,7,3,54,"Red-eyed Vireo",0.5478595495224,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240625_070300.wav",26,0.7,NA,NA
"1191",1191,67001,"UF3-7",20240511,7,4,9,"Red-eyed Vireo",0.232663705945015,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240511_070400.wav",19,0.1,NA,NA
"1192",1192,66998,"UF3-1",20240607,8,2,33,"Red-eyed Vireo",0.371339976787567,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080200.wav",23,0.2,NA,NA
"1193",1193,67000,"UF3-9",20240602,8,3,6,"Red-eyed Vireo",0.277975499629974,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240602_080300.wav",22,0.2,NA,NA
"1194",1194,67000,"UF3-9",20240611,8,2,42,"Red-eyed Vireo",0.267225027084351,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240611_080200.wav",24,0.2,NA,NA
"1195",1195,67004,"UF2-12",20240603,8,3,57,"Red-eyed Vireo",0.567418873310089,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240603_080300.wav",23,0.7,NA,NA
"1196",1196,67002,"UF3-4",20240517,6,4,39,"Red-eyed Vireo",0.323377013206482,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240517_060400.wav",20,0.2,NA,NA
"1197",1197,66998,"UF3-1",20240607,8,3,33,"Red-eyed Vireo",0.314419329166412,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240607_080300.wav",23,0.2,NA,NA
"1198",1198,67005,"UF2-4",20240521,7,2,12,"Red-eyed Vireo",0.645395576953888,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240521_070200.wav",21,0.7,NA,NA
"1199",1199,67001,"UF3-7",20240629,7,3,45,"Red-eyed Vireo",0.426200777292252,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240629_070300.wav",26,0.2,NA,NA
"1200",1200,67000,"UF3-9",20240529,6,1,15,"Red-eyed Vireo",0.439917951822281,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Red_eyed_Vireo\20240529_060100.wav",22,0.2,NA,NA
"1201",1201,67000,"UF3-9",20240609,6,3,54,"Scarlet Tanager",0.373015940189362,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240609_060300.wav",23,0.2,NA,NA
"1202",1202,67002,"UF3-4",20240601,7,0,15,"Scarlet Tanager",0.23232538998127,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240601_070000.wav",22,0.1,NA,NA
"1203",1203,67001,"UF3-7",20240615,6,4,21,"Scarlet Tanager",0.54591178894043,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240615_060400.wav",24,0.7,NA,NA
"1204",1204,67000,"UF3-9",20240526,6,1,3,"Scarlet Tanager",0.265387326478958,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240526_060100.wav",21,0.2,NA,NA
"1205",1205,67000,"UF3-9",20240529,8,1,39,"Scarlet Tanager",0.209372535347939,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240529_080100.wav",22,0.1,NA,NA
"1206",1206,67003,"UF2-1",20240602,6,1,18,"Scarlet Tanager",0.324272215366364,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240602_060100.wav",22,0.2,NA,NA
"1207",1207,67001,"UF3-7",20240511,7,1,3,"Scarlet Tanager",0.274888783693314,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240511_070100.wav",19,0.2,NA,NA
"1208",1208,67000,"UF3-9",20240601,8,4,57,"Scarlet Tanager",0.935258030891418,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240601_080400.wav",22,0.7,NA,NA
"1209",1209,67000,"UF3-9",20240601,6,0,30,"Scarlet Tanager",0.676680862903595,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240601_060000.wav",22,0.7,NA,NA
"1210",1210,67000,"UF3-9",20240526,6,3,45,"Scarlet Tanager",0.40179044008255,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240526_060300.wav",21,0.2,NA,NA
"1211",1211,67002,"UF3-4",20240529,6,3,27,"Scarlet Tanager",0.31932732462883,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240529_060300.wav",22,0.2,NA,NA
"1212",1212,67000,"UF3-9",20240602,6,2,15,"Scarlet Tanager",0.83398175239563,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240602_060200.wav",22,0.7,NA,NA
"1213",1213,67000,"UF3-9",20240522,7,1,6,"Scarlet Tanager",0.324613720178604,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240522_070100.wav",21,0.2,NA,NA
"1214",1214,67000,"UF3-9",20240602,6,3,36,"Scarlet Tanager",0.760290801525116,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240602_060300.wav",22,0.7,NA,NA
"1215",1215,67001,"UF3-7",20240617,7,4,21,"Scarlet Tanager",0.417775183916092,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240617_070400.wav",25,0.2,NA,NA
"1216",1216,67000,"UF3-9",20240610,6,2,21,"Scarlet Tanager",0.3792644739151,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240610_060200.wav",24,0.2,NA,NA
"1217",1217,67006,"UF2-6",20240530,7,4,45,"Scarlet Tanager",0.658790528774261,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Scarlet_Tanager\20240530_070400.wav",22,0.7,NA,NA
